Date,Close,High,Low,Open,Volume
20-07-2018,7354.1299,7594.6699,7323.2598,7467.3999,4936869888
21-07-2018,7419.29,7437.6401,7262.4102,7352.7202,3726609920
22-07-2018,7418.4902,7537.9502,7383.8198,7417.7998,3695460096
23-07-2018,7711.1099,7771.5,7409.1001,7414.71,5132480000
24-07-2018,8424.2695,8424.2695,7705.5,7716.5098,7277689856
25-07-2018,8181.3901,8416.8701,8086.3599,8379.6602,5845400064
26-07-2018,7951.5801,8290.3301,7878.71,8176.8501,4899089920
27-07-2018,8165.0098,8262.6602,7839.7598,7950.3999,5195879936
28-07-2018,8192.1504,8222.8496,8110.77,8169.0601,3988750080
29-07-2018,8218.46,8272.2598,8141.1802,8205.8203,4107190016
30-07-2018,8180.48,8235.5,7917.5,8221.5801,5551400000
31-07-2018,7780.4399,8181.5298,7696.9302,8181.2002,5287530000
01-08-2018,7624.9102,7769.04,7504.9502,7769.04,4797620000
02-08-2018,7567.1499,7712.77,7523.4399,7634.1899,4214110000
03-08-2018,7434.3901,7562.1401,7328.6499,7562.1401,4627150000
04-08-2018,7032.8501,7497.4902,6984.0698,7438.6699,4268390000
05-08-2018,7068.48,7102.77,6940.7002,7031.0801,3679110000
06-08-2018,6951.7998,7166.5498,6890.54,7062.9399,3925900000
07-08-2018,6753.1201,7146.5601,6748.2402,6958.3198,4682800000
08-08-2018,6305.7998,6746.8501,6226.2202,6746.8501,5064430000
09-08-2018,6568.23,6625.73,6249.0698,6305.5601,4267040000
10-08-2018,6184.71,6591.2598,6124.52,6571.4199,4528680000
11-08-2018,6295.73,6455.7402,6109.0298,6185.79,4047850000
12-08-2018,6322.6899,6409.8501,6237.5,6283.6499,5665250000
13-08-2018,6297.5698,6537.0498,6225.7202,6341.3599,4083980000
14-08-2018,6199.71,6287.9399,5971.0498,6287.6602,5301700000
15-08-2018,6308.52,6588.4902,6221.4199,6221.4199,4895450000
16-08-2018,6334.73,6473.5,6276.4102,6294.23,4328420000
17-08-2018,6580.6299,6582.5,6324.9702,6340.9102,4992990000
18-08-2018,6423.7598,6617.3501,6353.73,6583.4302,3984520000
19-08-2018,6506.0698,6537.98,6361.5498,6422.5698,3311170000
20-08-2018,6308.5298,6536.9199,6297.9302,6500.5098,3665100000
21-08-2018,6488.7598,6500.8701,6298.2402,6301.0698,3377180000
22-08-2018,6376.71,6816.79,6310.1099,6486.25,4668110000
23-08-2018,6534.8799,6546.54,6371.3398,6371.3398,3426180000
24-08-2018,6719.96,6719.96,6498.6401,6551.52,4097820000
25-08-2018,6763.1899,6789.6299,6700.96,6719.9502,3312600000
26-08-2018,6707.2598,6774.75,6620.75,6754.6401,3295500000
27-08-2018,6884.6401,6884.6401,6689.71,6710.7998,4019000000
28-08-2018,7096.2798,7109.5601,6882.3398,6891.0801,4659940000
29-08-2018,7047.1602,7113.2998,6970.8198,7091.71,4145880000
30-08-2018,6978.23,7072.6899,6834.6899,7043.7598,4463250000
31-08-2018,7037.5801,7057.1699,6920.1602,6973.9702,4495650000
01-09-2018,7193.25,7242.29,7038.0498,7044.8101,4116050000
02-09-2018,7272.7202,7306.3101,7132.1602,7189.5801,4329540000
03-09-2018,7260.0601,7317.9399,7208.1499,7279.0298,4087760000
04-09-2018,7361.6602,7388.2598,7255.4399,7263,4273640000
05-09-2018,6792.8301,7388.4302,6792.8301,7361.46,5800460000
06-09-2018,6529.1699,6755.1401,6404.7202,6755.1401,5523470000
07-09-2018,6467.0698,6555.29,6396.8701,6528.9199,4264680000
08-09-2018,6225.98,6534.25,6197.52,6460.1699,3835060000
09-09-2018,6300.8599,6446.2598,6201.2202,6223.3799,3671890000
10-09-2018,6329.7002,6374.98,6292.7598,6301.5698,3714100000
11-09-2018,6321.2002,6398.9199,6260.21,6331.8799,3849910000
12-09-2018,6351.7998,6363.8701,6265.0898,6317.0098,4064230000
13-09-2018,6517.3101,6535.4102,6354.2402,6354.2402,4210910000
14-09-2018,6512.71,6596.1001,6456.1699,6515.4102,4076220000
15-09-2018,6543.2002,6561.7202,6493.5498,6509.3999,3216300000
16-09-2018,6517.1802,6544.3301,6460.1001,6536.6802,3273730000
17-09-2018,6281.2002,6540.21,6257.52,6514.0601,3910780000
18-09-2018,6371.2998,6384.1802,6265.71,6280.9102,4180090000
19-09-2018,6398.54,6448.46,6208.3398,6371.8501,4431340000
20-09-2018,6519.6699,6529.2598,6395.9502,6398.8501,4348110000
21-09-2018,6734.9502,6794.3301,6496.3599,6513.8701,6531940000
22-09-2018,6721.98,6814.5601,6616.7998,6735.0498,4509660000
23-09-2018,6710.6299,6766.1499,6679.4199,6715.3198,4197500000
24-09-2018,6595.4102,6713.5601,6580.8999,6704.77,4177310000
25-09-2018,6446.4702,6603.6401,6381.8599,6603.6401,4726180000
26-09-2018,6495,6585.9102,6397.8901,6452.79,4437300000
27-09-2018,6676.75,6712.1001,6464.9502,6495.29,4606810000
28-09-2018,6644.1299,6785.0298,6598.3198,6678.75,5014430000
29-09-2018,6601.96,6643.1001,6511.6499,6643.1001,4363690000
30-09-2018,6625.5601,6643.7798,6566.54,6604.71,4002280000
01-10-2018,6589.6201,6653.2998,6549.0801,6619.8501,4000970000
02-10-2018,6556.1001,6611.8398,6537.8999,6593.2402,3979260000
03-10-2018,6502.5898,6571.46,6454.0298,6553.8599,3887310000
04-10-2018,6576.6899,6603.3101,6497.9102,6497.9102,3838410000
05-10-2018,6622.48,6623.6201,6557.4102,6574.1499,3671500000
06-10-2018,6588.3101,6628.54,6577.7998,6622.4502,3259740000
07-10-2018,6602.9502,6641.4902,6557.04,6590.6802,3306630000
08-10-2018,6652.23,6675.0601,6576.04,6600.1899,3979460000
09-10-2018,6642.6401,6661.4102,6606.9399,6653.0801,3580810000
10-10-2018,6585.5298,6640.29,6538.96,6640.29,3787650000
11-10-2018,6256.2402,6586.7402,6243.7402,6586.7402,5181640000
12-10-2018,6274.5801,6328.5,6236.4702,6239.25,3783500000
13-10-2018,6285.9902,6308.5098,6259.8101,6278.0801,3064030000
14-10-2018,6290.9302,6363.21,6280.1499,6288.4902,3085320000
15-10-2018,6596.54,6965.0601,6258.6802,6292.6401,7370770000
16-10-2018,6596.1099,6673.5898,6571.3701,6601.4102,4074800000
17-10-2018,6544.4302,6601.21,6517.4502,6590.52,4088420000
18-10-2018,6476.71,6567.54,6450.04,6542.3301,3924080000
19-10-2018,6465.4102,6493.6802,6445.3101,6478.0698,3578870000
20-10-2018,6489.1899,6497.7202,6449,6460.9199,3379130000
21-10-2018,6482.3501,6556.3799,6476,6490.0898,3253610000
22-10-2018,6487.1602,6543.7998,6462.98,6486.0498,3672860000
23-10-2018,6475.7402,6506.0098,6451.27,6472.3599,3716150000
24-10-2018,6495.8398,6521.9902,6468.8599,6478.8901,3424670000
25-10-2018,6476.29,6504.6499,6447.0298,6484.6499,3230550000
26-10-2018,6474.75,6498.29,6449.6099,6468.4399,3306050000
27-10-2018,6480.3799,6507.4102,6453.5298,6480.8398,3393250000
28-10-2018,6486.3901,6502.2798,6447.9102,6482.6602,3445190000
29-10-2018,6332.6299,6503.6001,6306.9902,6492.3501,4199910000
30-10-2018,6334.27,6364.9902,6310.1401,6337.04,3781100000
31-10-2018,6317.6099,6349.1602,6316.8799,6336.9902,4191240000
01-11-2018,6377.7798,6547.1401,6311.8301,6318.1401,3789400000
02-11-2018,6388.4399,6396.8599,6327.3799,6378.9199,4234870000
03-11-2018,6361.2598,6400.0698,6342.3701,6387.2402,3658640000
04-11-2018,6376.1299,6388.6299,6294.5698,6365.4702,4390020000
05-11-2018,6419.6602,6480.5898,6363.6201,6363.6201,4174800000
06-11-2018,6461.0098,6463.5498,6408.1602,6433.3799,4700040000
07-11-2018,6530.1401,6552.1602,6468.3101,6468.5,4941260000
08-11-2018,6453.7202,6536.9199,6438.5298,6522.27,4665260000
09-11-2018,6385.6201,6456.46,6373.3701,6442.6001,4346820000
10-11-2018,6409.2202,6437.2798,6385.3101,6386.1299,3705320000
11-11-2018,6411.27,6423.25,6350.1699,6413.6299,3939060000
12-11-2018,6371.27,6434.21,6360.4702,6411.7598,4295770000
13-11-2018,6359.4902,6395.27,6342.6699,6373.1899,4503800000
14-11-2018,5738.3501,6371.5498,5544.0898,6351.2402,7398940000
15-11-2018,5648.0298,5774.8198,5358.3799,5736.1499,7032140000
16-11-2018,5575.5498,5657.02,5498.9399,5645.3198,5279320000
17-11-2018,5554.3301,5578.5801,5519.5601,5578.5801,4303150000
18-11-2018,5623.54,5653.6099,5559.7402,5559.7402,4159680000
19-11-2018,4871.4902,5620.7798,4842.9102,5620.7798,7039560000
20-11-2018,4451.8701,4951.6099,4272.1099,4863.9302,8428290000
21-11-2018,4602.1699,4675.73,4343.98,4465.54,6120120000
22-11-2018,4365.9399,4629.6401,4365.6401,4611.5698,4569370000
23-11-2018,4347.1099,4396.4199,4195.6802,4360.7002,4871490000
24-11-2018,3880.76,4413.0898,3795.1599,4347.6899,4679500000
25-11-2018,4009.97,4120.8701,3585.0601,3880.78,6825640000
26-11-2018,3779.1299,4107.1401,3643.9199,4015.0701,6476900000
27-11-2018,3820.72,3862.96,3661.01,3765.95,5998720000
28-11-2018,4257.4199,4385.8999,3822.47,3822.47,7280280000
29-11-2018,4278.8467,4413.0205,4145.7651,4269.0044,6503347767
30-11-2018,4017.2686,4322.9766,3942.822,4289.0889,6048016717
01-12-2018,4214.6719,4309.3774,3969.7107,4024.4644,5375314093
02-12-2018,4139.8779,4301.5195,4110.9785,4200.7334,5262697895
03-12-2018,3894.1309,4155.9795,3840.4463,4147.3237,5089570994
04-12-2018,3956.8938,4075.6277,3832.75,3886.2949,5028069239
05-12-2018,3753.9949,3969.5359,3753.9949,3958.8948,5302481574
06-12-2018,3521.1018,3874.9661,3521.1018,3754.0745,5878333109
07-12-2018,3419.9373,3512.5903,3280.2288,3512.5903,6835615448
08-12-2018,3476.1147,3506.0435,3350.6506,3421.9104,5305024497
09-12-2018,3614.2344,3685.3057,3469.0942,3473.2275,4947372847
10-12-2018,3502.656,3647.3325,3470.1445,3612.0464,5020968740
11-12-2018,3424.5881,3513.1851,3392.25,3497.5547,4696765188
12-12-2018,3486.9502,3534.2285,3413.4814,3421.4583,4139364829
13-12-2018,3313.6772,3489.7395,3298.1321,3487.8794,4343372456
14-12-2018,3242.4849,3329.5559,3206.5422,3311.752,4372763663
15-12-2018,3236.7617,3275.3779,3191.3035,3243.9976,3551763561
16-12-2018,3252.8391,3305.7532,3233.8198,3236.2747,3744248994
17-12-2018,3545.8647,3597.918,3253.123,3253.123,5409247918
18-12-2018,3696.0591,3701.3494,3487.1692,3544.7615,5911325473
19-12-2018,3745.9507,3949.323,3687.23,3706.825,6810689119
20-12-2018,4134.4414,4191.2285,3728.9746,3742.1951,8927129279
21-12-2018,3896.5437,4198.4297,3850.9463,4133.7036,7206015706
22-12-2018,4014.1826,4014.1826,3855.739,3898.0837,5605823233
23-12-2018,3998.9802,4085.7236,3976.4058,4020.9946,6151275490
24-12-2018,4078.5991,4271.7925,4000.3318,4000.3318,7240968501
25-12-2018,3815.4907,4089.5615,3760.0205,4081.0305,6158207293
26-12-2018,3857.2976,3893.3596,3769.8638,3819.6667,5326547918
27-12-2018,3654.8335,3874.417,3645.4485,3854.6885,5130222366
28-12-2018,3923.9187,3956.136,3642.6321,3653.1318,5631554348
29-12-2018,3820.4087,3963.7588,3820.4087,3932.4917,4991655917
30-12-2018,3865.9526,3901.9089,3797.2192,3822.3848,4770578575
31-12-2018,3742.7004,3868.7429,3725.8674,3866.8391,4661840806
01-01-2019,3843.52,3850.9138,3707.2312,3746.7134,4324200990
02-01-2019,3943.4094,3947.9812,3817.4094,3849.2163,5244856836
03-01-2019,3836.7412,3935.6851,3826.2229,3931.0486,4530215219
04-01-2019,3857.7175,3865.9346,3783.8538,3832.04,4847965467
05-01-2019,3845.1946,3904.9031,3836.9001,3851.9739,5137609824
06-01-2019,4076.6326,4093.2974,3826.5132,3836.519,5597027440
07-01-2019,4025.2483,4092.6135,4020.894,4078.585,5228625637
08-01-2019,4030.8479,4109.021,3996.9553,4028.4722,5306593305
09-01-2019,4035.2964,4068.4036,4022.6628,4031.552,5115905225
10-01-2019,3678.9246,4064.0666,3659.1746,4034.4114,6874143796
11-01-2019,3687.3655,3713.8818,3653.0698,3674.0154,5538712865
12-01-2019,3661.301,3698.9783,3653.8108,3686.9731,4778170883
13-01-2019,3552.9531,3674.76,3544.9272,3658.8682,4681302466
14-01-2019,3706.0522,3727.8362,3552.2852,3557.311,5651384490
15-01-2019,3630.6753,3720.1533,3619.9492,3704.2163,5537192302
16-01-2019,3655.0068,3685.7771,3624.6733,3631.5098,5394457145
17-01-2019,3678.564,3680.136,3621.9609,3651.8711,5464420383
18-01-2019,3657.8394,3682.52,3637.0808,3677.9905,5002961727
19-01-2019,3728.5684,3758.5334,3652.3779,3652.3779,5955691380
20-01-2019,3601.0137,3743.3879,3583.0195,3725.446,5582489560
21-01-2019,3576.0325,3608.8408,3558.5371,3600.3728,5004347059
22-01-2019,3604.5771,3620.7466,3539.7214,3575.0813,5313623556
23-01-2019,3585.123,3623.0679,3565.314,3605.5571,5433755649
24-01-2019,3600.8655,3616.0874,3569.0928,3584.5002,5262869046
25-01-2019,3599.7659,3612.9277,3575.5974,3607.3904,5265847539
26-01-2019,3602.4604,3654.9331,3593.3459,3599.7153,5098183235
27-01-2019,3583.9658,3612.6714,3567.2458,3604.6873,5570752966
28-01-2019,3470.4504,3586.751,3439.2329,3584.2832,6908930483
29-01-2019,3448.1169,3476.0654,3400.8198,3468.8701,5897159493
30-01-2019,3486.1816,3495.1748,3429.3879,3443.897,5955112627
31-01-2019,3457.7927,3504.8049,3447.9158,3485.4092,5831198271
01-02-2019,3487.9453,3501.9541,3431.5916,3460.5471,5422926707
02-02-2019,3521.0608,3523.2874,3467.5747,3484.626,5071623601
03-02-2019,3464.0134,3521.3882,3447.9243,3516.1396,5043937584
04-02-2019,3459.1541,3476.2239,3442.5869,3467.2117,5332718886
05-02-2019,3466.3574,3478.1482,3451.937,3454.9509,5227549545
06-02-2019,3413.7678,3469.0918,3398.5654,3469.0918,5482196038
07-02-2019,3399.4717,3427.9456,3394.2185,3414.9294,5004962683
08-02-2019,3666.7803,3695.614,3391.0237,3401.3765,7735623101
09-02-2019,3671.2036,3679.9414,3646.5593,3671.5859,6158833645
10-02-2019,3690.1882,3695.0361,3640.98,3673.2014,6282256903
11-02-2019,3648.4307,3695.613,3642.2878,3695.613,6277056434
12-02-2019,3653.5286,3668.5869,3618.5569,3642.752,6480384532
13-02-2019,3632.0706,3669.7466,3617.2463,3653.604,6438903823
14-02-2019,3616.8809,3646.2566,3607.6978,3631.1702,6271044418
15-02-2019,3620.8108,3647.7952,3608.2065,3617.3684,6091952231
16-02-2019,3629.7876,3652.8413,3615.2703,3615.2703,5934744052
17-02-2019,3673.8362,3680.5374,3619.1821,3633.3594,7039512503
18-02-2019,3915.7144,3936.665,3669.9824,3671.3699,9908216640
19-02-2019,3947.0945,4010.8794,3908.1531,3911.6616,9933626655
20-02-2019,3999.8206,4000.4863,3926.2468,3946.6851,8693373948
21-02-2019,3954.1182,4010.0095,3940.1082,4000.2568,7775128102
22-02-2019,4005.5266,4006.5383,3950.8164,3952.4065,7826525254
23-02-2019,4142.5269,4166.2861,3968.7268,3998.9163,8922258316
24-02-2019,3810.4275,4210.6416,3793.709,4145.458,10794227451
25-02-2019,3882.6963,3913.7073,3807.0024,3807.0024,9318796067
26-02-2019,3854.3579,3891.5789,3837.9863,3878.6973,7931218996
27-02-2019,3851.0474,3888.8025,3787.0588,3857.4797,8301309684
28-02-2019,3854.7854,3906.0584,3845.8213,3848.262,8399767798
01-03-2019,3859.5837,3907.7954,3851.6924,3853.7571,7661247975
02-03-2019,3864.415,3874.6074,3832.1279,3855.3181,7578786076
03-03-2019,3847.1758,3875.4836,3836.9058,3862.2661,7253558152
04-03-2019,3761.5571,3867.3818,3733.7498,3845.0916,9029175788
05-03-2019,3896.375,3903.9167,3745.1831,3759.8325,10174126415
06-03-2019,3903.9426,3919.5105,3871.4607,3897.0811,9175291529
07-03-2019,3911.4844,3939.3733,3894.113,3903.3848,9584165519
08-03-2019,3901.1316,3950.4321,3875.2285,3913.2258,10638638944
09-03-2019,3963.3137,3987.2378,3892.3904,3894.5525,10796103518
10-03-2019,3951.5999,3966.1743,3924.3811,3966.1743,9713267607
11-03-2019,3905.2273,3966.3848,3889.239,3953.7402,10125901903
12-03-2019,3909.1562,3926.8892,3863.5591,3903.7583,9809887079
13-03-2019,3906.7173,3926.5977,3891.9043,3913.0474,9469184841
14-03-2019,3924.3691,3946.5044,3901.2969,3905.5769,10480789570
15-03-2019,3960.9111,3968.543,3914.0154,3926.6633,9394210605
16-03-2019,4048.7258,4077.0364,3961.6575,3963.9001,9856166973
17-03-2019,4025.229,4054.1221,4006.4111,4047.7195,8221625400
18-03-2019,4032.5073,4071.5566,4009.1172,4029.9685,9646954186
19-03-2019,4071.1902,4082.2161,4023.8125,4032.6919,9344919956
20-03-2019,4087.4763,4089.4619,4031.1108,4070.7939,10175916388
21-03-2019,4029.3269,4097.3599,4005.1514,4083.9539,10831212662
22-03-2019,4023.9683,4053.9067,4021.5425,4028.5146,9252935969
23-03-2019,4035.8264,4049.8826,4015.9646,4022.7134,9578850549
24-03-2019,4022.1682,4040.6997,4006.1929,4035.1636,9144851065
25-03-2019,3963.0706,4038.8408,3934.0312,4024.1128,10359818883
26-03-2019,3985.0808,3985.0808,3944.7532,3969.2288,10707678815
27-03-2019,4087.0662,4087.0662,3977.8105,3984.2449,10897131934
28-03-2019,4069.1072,4094.9021,4040.2664,4087.5845,9353915899
29-03-2019,4098.3745,4113.501,4034.0972,4068.2998,10918665557
30-03-2019,4106.6602,4296.8066,4053.9097,4092.1362,9732688060
31-03-2019,4105.4043,4113.0234,4094.1008,4105.4561,9045122443
01-04-2019,4158.1831,4164.9531,4096.9014,4105.3623,10157794171
02-04-2019,4879.8779,4905.9546,4155.3169,4156.9194,21315047816
03-04-2019,4973.022,5307.0034,4876.6211,4879.958,22899891582
04-04-2019,4922.7988,5063.1597,4836.7939,4971.3076,18251810240
05-04-2019,5036.6812,5053.5098,4919.4917,4922.8062,16837325387
06-04-2019,5059.8174,5205.8218,4992.2222,5036.793,16929795194
07-04-2019,5198.897,5235.1865,5050.4121,5062.7939,16655416140
08-04-2019,5289.771,5318.8364,5148.2119,5199.8354,17154113634
09-04-2019,5204.9585,5289.918,5167.4189,5289.918,14722104361
10-04-2019,5324.5518,5421.6514,5193.3823,5204.1055,15504590933
11-04-2019,5064.4878,5354.2256,5017.2964,5325.0815,16555616019
12-04-2019,5089.5391,5103.2744,4955.8525,5061.2007,13675206312
13-04-2019,5096.5864,5127.1221,5061.5894,5088.8501,10823289598
14-04-2019,5167.7222,5184.0161,5053.5684,5095.7588,10391952498
15-04-2019,5067.1084,5196.6069,5024.0693,5167.3218,12290155061
16-04-2019,5235.5596,5238.9453,5055.1948,5066.5776,11618660197
17-04-2019,5251.938,5274.2754,5219.2056,5236.1353,12438480677
18-04-2019,5298.3857,5319.9863,5250.5068,5251.4805,13256489918
19-04-2019,5303.8125,5336.6802,5233.335,5298.1543,13780238655
20-04-2019,5337.8862,5358.4907,5295.8779,5304.1606,13169647522
21-04-2019,5314.5312,5359.9248,5257.3394,5335.8789,13731844223
22-04-2019,5399.3652,5422.6875,5280.2769,5312.4946,14601631648
23-04-2019,5572.3623,5633.8022,5389.4087,5399.3657,15867308108
24-04-2019,5464.8667,5642.0444,5418.2632,5571.5083,17048033399
25-04-2019,5210.5156,5542.2383,5181.3389,5466.5244,15330283408
26-04-2019,5279.3481,5383.6343,5177.3687,5210.3047,16812108040
27-04-2019,5268.291,5310.75,5233.6357,5279.4712,13111274675
28-04-2019,5285.1392,5326.2319,5255.6836,5271.7466,12819992056
29-04-2019,5247.3525,5311.2749,5216.4878,5284.8584,13735490672
30-04-2019,5350.7266,5363.2573,5224.1899,5247.7261,13878964574
01-05-2019,5402.6973,5418.0039,5347.646,5350.9146,13679528236
02-05-2019,5505.2837,5522.2627,5394.2173,5402.4229,14644460907
03-05-2019,5768.2896,5865.8818,5490.2017,5505.5522,18720780006
04-05-2019,5831.1675,5886.8936,5645.4692,5769.2026,17567780766
05-05-2019,5795.7085,5833.8628,5708.0352,5831.0684,14808830723
06-05-2019,5746.8071,5802.9575,5653.6875,5791.6934,15737171804
07-05-2019,5829.5015,5988.1782,5741.396,5745.5991,18026409033
08-05-2019,5982.4575,5989.981,5794.7158,5849.4814,15320605300
09-05-2019,6174.5288,6183.0391,5982.3164,5982.3164,16784645411
10-05-2019,6378.8491,6434.6177,6161.519,6175.8228,19419875368
11-05-2019,7204.7715,7333.0029,6375.6987,6379.667,28867562329
12-05-2019,6972.3716,7503.8721,6815.771,7203.5073,27773333680
13-05-2019,7814.915,8047.4131,6898.2822,6971.1782,28677672181
14-05-2019,7994.416,8268.7129,7696.3911,7807.8843,32031452227
15-05-2019,8205.168,8216.4238,7899.1069,7989.3745,28344112920
16-05-2019,7884.9092,8320.8242,7729.6084,8194.501,33167197581
17-05-2019,7343.8955,7929.1455,7038.1245,7886.9258,30066644905
18-05-2019,7271.208,7447.272,7251.5044,7341.6646,21354286562
19-05-2019,8197.6895,8261.9414,7267.9629,7267.9629,25902422040
20-05-2019,7978.3091,8200.9678,7678.7817,8196.9238,23843404340
21-05-2019,7963.3276,8062.168,7843.3398,7977.9692,25127245056
22-05-2019,7680.0664,7997.6123,7615.9873,7956.292,24719473175
23-05-2019,7881.8467,7943.7915,7533.1968,7677.269,24457107820
24-05-2019,7987.3716,8140.7197,7824.4487,7881.6953,25919126991
25-05-2019,8052.5439,8117.9258,7965.9761,7991.8853,22256813107
26-05-2019,8673.2158,8687.5205,7924.6704,8055.2061,26677970091
27-05-2019,8805.7783,8907.1748,8668.7051,8674.0723,27949839564
28-05-2019,8719.9619,8807.0166,8634.7217,8802.7578,24226919267
29-05-2019,8659.4873,8755.8525,8482.7285,8718.5918,23473479966
30-05-2019,8319.4727,9008.3145,8221.2734,8661.7607,29246528551
31-05-2019,8574.502,8586.6592,8172.5508,8320.2861,25365190957
01-06-2019,8564.0166,8625.6006,8481.5781,8573.8398,22488303544
02-06-2019,8742.958,8809.3037,8561.2354,8565.4736,20266216022
03-06-2019,8208.9951,8743.5,8204.1855,8741.7471,22004511436
04-06-2019,7707.771,8210.9854,7564.4888,8210.9854,24609731549
05-06-2019,7824.2314,7901.8491,7668.6685,7704.3433,21760923463
06-06-2019,7822.0234,7937.3408,7571.4712,7819.6333,19474611077
07-06-2019,8043.9512,8126.1533,7788.3735,7826.9014,19141423231
08-06-2019,7954.1279,8076.8911,7837.6108,8036.7749,16522722810
09-06-2019,7688.0771,7975.9741,7583.2197,7949.6748,16610726547
10-06-2019,8000.3296,8031.9097,7586.731,7692.2847,18689275117
